time;rx_cnt;rx_avg_lvl;curr_ch_occ;curr_planes;test_tx_cnt;test_rx_succ_cnt_s;test_rx_succ_cnt_l;test_rx_succ_cnt_ac;test_succ_lvl_s;test_succ_lvl_l;test_succ_lvl_ac;test_avg_lvl_s;test_avg_lvl_l;test_avg_lvl_ac
2020-01-30 18:29:48.470643;32634;-72.73;0.144029175;37;250;46;69;115;84.64;87.4;92;-72.73;-72.63;-72.83
2020-01-30 18:29:58.691069;31562;-73.78;0.1401881;37;250;44;66;111;81.328;83.98;88.4;-73.78;-73.68;-73.88
2020-01-30 18:30:08.955510;30870;-74.76;0.14082145;37;250;44;65;109;80.224;82.84;87.2;-74.76;-74.66;-74.86
2020-01-30 18:30:19.312150;31514;-75.68;0.13546035;37;250;45;68;113;82.8;85.5;90;-75.68;-75.58;-75.78
2020-01-30 18:30:29.724943;31900;-76.57;0.136313875;37;250;43;65;108;79.12;81.7;86;-76.57;-76.47;-76.67
2020-01-30 18:30:40.004319;29992;-77.62;0.133487875;37;250;40;59;99;72.864;75.24;79.2;-77.62;-77.52;-77.72
2020-01-30 18:30:50.243444;31231;-78.51;0.133883775;37;250;43;64;107;78.384;80.94;85.2;-78.51;-78.41;-78.61
2020-01-30 18:31:00.490438;29826;-79.6;0.13846855;35;250;40;60;100;73.6;76;80;-79.6;-79.5;-79.7
2020-01-30 18:31:10.802415;28850;-80.54;0.131402175;37;250;40;60;100;73.6;76;80;-80.54;-80.44;-80.64
2020-01-30 18:31:21.070317;29460;-81.55;0.127098;37;250;38;57;95;69.552;71.82;75.6;-81.55;-81.45;-81.65
2020-01-30 18:31:31.294071;30916;-82.42;0.1336403;38;250;37;56;93;68.08;70.3;74;-82.42;-82.32;-82.52
2020-01-30 18:31:41.506008;31226;-83.6;0.131010775;39;250;36;53;89;65.504;67.64;71.2;-83.6;-83.5;-83.7
2020-01-30 18:31:51.744231;31675;-84.49;0.142387525;39;250;31;47;78;57.04;58.9;62;-84.49;-84.39;-84.59
2020-01-30 18:32:01.978312;31413;-85.43;0.1358905;39;250;26;39;65;47.472;49.02;51.6;-85.43;-85.33;-85.53
2020-01-30 18:32:12.288816;30972;-86.56;0.1374536;39;250;23;35;58;42.688;44.08;46.4;-86.56;-86.46;-86.66
2020-01-30 18:32:22.524953;29954;-87.49;0.134099625;39;250;9;13;22;16.192;16.72;17.6;-87.49;-87.39;-87.59
2020-01-30 18:32:32.737883;29301;-87.93;0.133872025;39;250;3;5;8;5.52;5.7;6;-87.93;-87.83;-88.03
2020-01-30 18:32:42.991817;29819;-88.5;0.129016675;41;250;0;1;1;0.736;0.76;0.8;-88.5;-88.4;-88.6
2020-01-30 18:32:53.281488;29911;-90;0.131045175;42;250;0;0;0;0;0;0;-90;-89.9;-90.1
2020-01-30 18:33:04.610675;32366;-59.51;0.142856275;43;250;49;73;122;89.792;92.72;97.6;-59.51;-59.41;-59.61
2020-01-30 18:33:14.828130;33783;-60.55;0.13668685;44;250;49;74;124;90.896;93.86;98.8;-60.55;-60.45;-60.65
2020-01-30 18:33:25.140724;30368;-61.76;0.137302275;43;250;49;74;123;90.528;93.48;98.4;-61.76;-61.66;-61.86
2020-01-30 18:33:35.389380;30977;-62.54;0.138797825;43;250;49;74;123;90.16;93.1;98;-62.54;-62.44;-62.64
2020-01-30 18:33:45.758973;29683;-63.81;0.137486325;43;250;49;74;123;90.528;93.48;98.4;-63.81;-63.71;-63.91
2020-01-30 18:33:55.975146;29980;-64.69;0.1337715;44;250;50;75;125;91.632;94.62;99.6;-64.69;-64.59;-64.79
2020-01-30 18:34:06.277773;29264;-65.52;0.13041425;43;250;49;73;122;89.424;92.34;97.2;-65.52;-65.42;-65.62
2020-01-30 18:34:16.562646;29687;-66.66;0.132980675;44;250;48;72;120;87.952;90.82;95.6;-66.66;-66.56;-66.76
2020-01-30 18:34:26.809627;27827;-67.83;0.128056375;44;250;49;73;122;89.792;92.72;97.6;-67.83;-67.73;-67.93
2020-01-30 18:34:37.183287;29633;-68.61;0.132751;44;250;48;72;120;88.32;91.2;96;-68.61;-68.51;-68.71
2020-01-30 18:34:47.500698;29059;-69.71;0.132734325;44;250;49;73;122;89.792;92.72;97.6;-69.71;-69.61;-69.81
2020-01-30 18:34:57.800341;30527;-70.75;0.13473575;43;250;48;73;121;89.056;91.96;96.8;-70.75;-70.65;-70.85
2020-01-30 18:35:08.056272;30579;-71.77;0.13438215;42;250;47;70;117;85.744;88.54;93.2;-71.77;-71.67;-71.87
2020-01-30 18:35:18.273039;29705;-72.84;0.134832225;43;250;48;72;120;87.952;90.82;95.6;-72.84;-72.74;-72.94
2020-01-30 18:35:28.596652;30170;-73.84;0.129857675;43;250;46;69;116;85.008;87.78;92.4;-73.84;-73.74;-73.94
2020-01-30 18:35:38.855096;32078;-74.84;0.135587925;43;250;45;67;112;82.432;85.12;89.6;-74.84;-74.74;-74.94
2020-01-30 18:35:49.196818;31632;-75.79;0.137518575;42;250;45;68;113;82.8;85.5;90;-75.79;-75.69;-75.89
2020-01-30 18:35:59.580486;32384;-76.51;0.135790175;43;250;44;66;111;81.328;83.98;88.4;-76.51;-76.41;-76.61
2020-01-30 18:36:09.848797;31827;-77.68;0.1388802;43;250;40;60;101;73.968;76.38;80.4;-77.68;-77.58;-77.78
2020-01-30 18:36:20.077356;32556;-78.49;0.141891475;42;250;37;56;93;68.08;70.3;74;-78.49;-78.39;-78.59
2020-01-30 18:36:30.302004;30405;-79.63;0.1364376;41;250;43;65;109;79.856;82.46;86.8;-79.63;-79.53;-79.73
2020-01-30 18:36:40.513732;31841;-80.76;0.1314;42;250;38;57;95;69.552;71.82;75.6;-80.76;-80.66;-80.86
2020-01-30 18:36:50.823181;31878;-81.55;0.132968775;43;250;37;56;93;68.448;70.68;74.4;-81.55;-81.45;-81.65
2020-01-30 18:37:01.110415;30754;-82.46;0.13385965;44;250;35;52;87;63.664;65.74;69.2;-82.46;-82.36;-82.56
2020-01-30 18:37:11.333889;29947;-83.5;0.128708075;44;250;32;49;81;59.616;61.56;64.8;-83.5;-83.4;-83.6
2020-01-30 18:37:21.594802;29868;-84.37;0.1265926;44;250;34;51;85;62.192;64.22;67.6;-84.37;-84.27;-84.47
2020-01-30 18:37:31.836960;28480;-85.57;0.1245193;41;250;31;46;77;56.672;58.52;61.6;-85.57;-85.47;-85.67
2020-01-30 18:37:42.083021;30263;-86.52;0.123625;41;250;23;35;58;42.688;44.08;46.4;-86.52;-86.42;-86.62
2020-01-30 18:37:52.382068;30726;-87.34;0.127698675;40;250;13;19;32;23.552;24.32;25.6;-87.34;-87.24;-87.44
2020-01-30 18:38:02.637563;30734;-87.73;0.127529675;40;250;3;4;7;4.784;4.94;5.2;-87.73;-87.63;-87.83
2020-01-30 18:38:12.850030;30435;-89;0.12549875;38;250;0;0;0;0;0;0;-89;-88.9;-89.1
2020-01-30 18:38:23.149947;31618;-90;0.12779695;38;250;0;0;0;0;0;0;-90;-89.9;-90.1
2020-01-30 18:38:33.367581;33760;-59.5;0.13132815;36;250;50;74;124;91.264;94.24;99.2;-59.5;-59.4;-59.6
2020-01-30 18:38:44.209739;32880;-60.53;0.140632825;32;250;49;74;123;90.16;93.1;98;-60.53;-60.43;-60.63
2020-01-30 18:38:54.614601;34142;-61.72;0.1393955;31;250;48;73;121;89.056;91.96;96.8;-61.72;-61.62;-61.82
2020-01-30 18:39:05.041116;33242;-62.53;0.140324575;32;250;49;74;124;90.896;93.86;98.8;-62.53;-62.43;-62.63
2020-01-30 18:39:15.294830;33683;-63.76;0.137095575;32;250;48;72;121;88.688;91.58;96.4;-63.76;-63.66;-63.86
2020-01-30 18:39:25.597882;33201;-64.64;0.139916325;32;250;49;74;124;90.896;93.86;98.8;-64.64;-64.54;-64.74
2020-01-30 18:39:35.826995;33829;-65.55;0.139351475;31;250;49;74;124;90.896;93.86;98.8;-65.55;-65.45;-65.65
2020-01-30 18:39:46.098635;34687;-66.66;0.1417836;30;250;49;74;123;90.528;93.48;98.4;-66.66;-66.56;-66.76
2020-01-30 18:39:56.418175;32426;-67.84;0.1402087;28;250;49;74;124;90.896;93.86;98.8;-67.84;-67.74;-67.94
2020-01-30 18:40:06.668907;33552;-68.54;0.143568325;27;250;49;74;123;90.528;93.48;98.4;-68.54;-68.44;-68.64
2020-01-30 18:40:16.885317;31225;-69.71;0.137524025;30;250;49;73;122;89.792;92.72;97.6;-69.71;-69.61;-69.81
2020-01-30 18:40:27.180012;30148;-70.72;0.13615735;29;250;48;73;121;89.056;91.96;96.8;-70.72;-70.62;-70.82
2020-01-30 18:40:37.607218;28907;-71.72;0.1281026;29;250;49;74;123;90.528;93.48;98.4;-71.72;-71.62;-71.82
2020-01-30 18:40:47.829846;28968;-72.72;0.13338315;29;250;47;71;118;86.848;89.68;94.4;-72.72;-72.62;-72.82
2020-01-30 18:40:58.043027;27542;-73.8;0.125891275;29;250;47;71;118;86.48;89.3;94;-73.8;-73.7;-73.9
2020-01-30 18:41:08.255327;28424;-74.8;0.128558;30;250;46;68;114;83.904;86.64;91.2;-74.8;-74.7;-74.9
2020-01-30 18:41:18.688981;29937;-75.8;0.131268275;30;250;45;68;113;82.8;85.5;90;-75.8;-75.7;-75.9
2020-01-30 18:41:28.923943;30086;-76.52;0.133400125;30;250;44;66;110;80.592;83.22;87.6;-76.52;-76.42;-76.62
2020-01-30 18:41:39.169681;30995;-77.6;0.1361684;30;250;43;65;108;79.12;81.7;86;-77.6;-77.5;-77.7
2020-01-30 18:41:49.390485;31351;-78.59;0.1359127;33;250;40;60;101;73.968;76.38;80.4;-78.59;-78.49;-78.69
2020-01-30 18:41:59.724993;31607;-79.59;0.1349619;33;250;36;54;91;66.608;68.78;72.4;-79.59;-79.49;-79.69
2020-01-30 18:42:09.934536;31696;-80.66;0.137448375;35;250;39;58;97;71.024;73.34;77.2;-80.66;-80.56;-80.76
2020-01-30 18:42:20.146756;30600;-81.6;0.138750925;36;250;37;56;93;68.448;70.68;74.4;-81.6;-81.5;-81.7
2020-01-30 18:42:30.431774;30677;-82.55;0.1352835;36;250;37;55;92;67.344;69.54;73.2;-82.55;-82.45;-82.65
2020-01-30 18:42:40.717096;31460;-83.62;0.136617475;34;250;32;48;80;58.512;60.42;63.6;-83.62;-83.52;-83.72
2020-01-30 18:42:51.271791;31862;-84.49;0.1389784;36;250;29;44;74;54.096;55.86;58.8;-84.49;-84.39;-84.59
2020-01-30 18:43:01.581093;31875;-85.55;0.14434765;39;250;29;43;72;52.992;54.72;57.6;-85.55;-85.45;-85.65
2020-01-30 18:43:11.846214;31247;-86.61;0.1354855;39;250;23;35;59;43.056;44.46;46.8;-86.61;-86.51;-86.71
2020-01-30 18:43:22.145083;31358;-87.44;0.13253955;40;250;13;20;34;24.656;25.46;26.8;-87.44;-87.34;-87.54
2020-01-30 18:43:32.447432;33215;-87.97;0.133739525;38;250;4;5;9;6.624;6.84;7.2;-87.97;-87.87;-88.07
2020-01-30 18:43:42.677070;31576;-89;0.140411475;41;250;0;0;0;0;0;0;-89;-88.9;-89.1
2020-01-30 18:43:52.960788;31355;-90;0.13896295;40;250;0;0;0;0;0;0;-90;-89.9;-90.1
2020-01-30 18:44:03.235165;31975;-59.52;0.132609025;41;250;50;74;124;91.264;94.24;99.2;-59.52;-59.42;-59.62
2020-01-30 18:44:13.610022;33875;-60.54;0.136306475;40;250;49;74;124;90.896;93.86;98.8;-60.54;-60.44;-60.64
2020-01-30 18:44:24.649226;33683;-61.79;0.146437575;43;250;49;74;124;90.896;93.86;98.8;-61.79;-61.69;-61.89
2020-01-30 18:44:34.860250;35167;-62.53;0.142466775;42;250;49;74;123;90.528;93.48;98.4;-62.53;-62.43;-62.63
2020-01-30 18:44:45.252586;33836;-63.88;0.1440141;44;250;49;73;122;89.424;92.34;97.2;-63.88;-63.78;-63.98
2020-01-30 18:44:55.517172;34219;-64.75;0.14610075;44;250;50;74;124;91.264;94.24;99.2;-64.75;-64.65;-64.85
2020-01-30 18:45:05.750643;33786;-65.54;0.146036675;44;250;48;73;121;89.056;91.96;96.8;-65.54;-65.44;-65.64
2020-01-30 18:45:15.968547;33165;-66.7;0.142189875;43;250;50;74;124;91.264;94.24;99.2;-66.7;-66.6;-66.8
2020-01-30 18:45:26.387487;32114;-67.82;0.14138445;42;250;48;73;121;89.056;91.96;96.8;-67.82;-67.72;-67.92
2020-01-30 18:45:36.712147;34468;-68.61;0.14479235;42;250;49;73;122;89.424;92.34;97.2;-68.61;-68.51;-68.71
2020-01-30 18:45:46.932273;33614;-69.7;0.148273;43;250;49;73;122;89.792;92.72;97.6;-69.7;-69.6;-69.8
2020-01-30 18:45:57.169002;33277;-70.73;0.141616175;43;250;49;74;123;90.16;93.1;98;-70.73;-70.63;-70.83
2020-01-30 18:46:07.428900;33649;-71.74;0.1434027;40;250;46;69;115;84.272;87.02;91.6;-71.74;-71.64;-71.84
2020-01-30 18:46:17.676116;33497;-72.79;0.140899575;41;250;45;68;113;82.8;85.5;90;-72.79;-72.69;-72.89
2020-01-30 18:46:27.901450;33114;-73.83;0.14534445;41;250;46;69;115;84.64;87.4;92;-73.83;-73.73;-73.93
2020-01-30 18:46:38.179681;30792;-74.84;0.1384535;40;250;46;69;116;85.008;87.78;92.4;-74.84;-74.74;-74.94
2020-01-30 18:46:48.421736;29528;-75.8;0.13556355;39;250;44;67;111;81.696;84.36;88.8;-75.8;-75.7;-75.9
2020-01-30 18:46:58.701997;29243;-76.55;0.1306906;41;250;45;67;112;82.064;84.74;89.2;-76.55;-76.45;-76.65
2020-01-30 18:47:08.928448;30423;-77.68;0.131797825;39;250;43;64;107;78.752;81.32;85.6;-77.68;-77.58;-77.78
2020-01-30 18:47:19.146712;30241;-78.48;0.1327476;40;250;42;63;105;77.28;79.8;84;-78.48;-78.38;-78.58
2020-01-30 18:47:29.447855;29441;-79.6;0.131933975;39;250;37;56;94;68.816;71.06;74.8;-79.6;-79.5;-79.7
2020-01-30 18:47:39.659906;28399;-80.66;0.12677155;39;250;38;58;96;70.656;72.96;76.8;-80.66;-80.56;-80.76
2020-01-30 18:47:49.872318;26503;-81.62;0.121069025;38;250;36;53;89;65.504;67.64;71.2;-81.62;-81.52;-81.72
2020-01-30 18:48:00.160602;26530;-82.49;0.117470975;37;250;37;55;92;67.344;69.54;73.2;-82.49;-82.39;-82.59
2020-01-30 18:48:10.422945;27796;-83.59;0.11753815;37;250;32;48;81;59.248;61.18;64.4;-83.59;-83.49;-83.69
2020-01-30 18:48:20.652346;27114;-84.5;0.123860825;36;250;33;49;82;60.352;62.32;65.6;-84.5;-84.4;-84.6
2020-01-30 18:48:30.866813;27316;-85.51;0.117452525;37;250;33;49;82;59.984;61.94;65.2;-85.51;-85.41;-85.61
2020-01-30 18:48:41.174600;27296;-86.62;0.121100075;36;250;24;36;60;43.792;45.22;47.6;-86.62;-86.52;-86.72
2020-01-30 18:48:51.397951;27162;-87.42;0.1139502;36;250;14;21;35;25.392;26.22;27.6;-87.42;-87.32;-87.52
2020-01-30 18:49:01.764990;26989;-87.89;0.117364025;36;250;4;6;10;6.992;7.22;7.6;-87.89;-87.79;-87.99
2020-01-30 18:49:11.980722;28351;-89;0.11653275;37;250;0;0;0;0;0;0;-89;-88.9;-89.1
2020-01-30 18:49:22.212325;27549;-90;0.1197144;39;250;0;0;0;0;0;0;-90;-89.9;-90.1
2020-01-30 18:49:32.578719;27943;-59.52;0.1137446;37;250;49;74;123;90.528;93.48;98.4;-59.52;-59.42;-59.62
2020-01-30 18:49:42.791539;27521;-60.55;0.1224328;36;250;50;75;125;91.632;94.62;99.6;-60.55;-60.45;-60.65
2020-01-30 18:49:53.018680;27918;-61.84;0.11779115;33;250;50;75;125;91.632;94.62;99.6;-61.84;-61.74;-61.94
2020-01-30 18:50:03.262752;26572;-62.52;0.118605325;32;250;49;74;123;90.16;93.1;98;-62.52;-62.42;-62.62
2020-01-30 18:50:14.579104;26636;-63.86;0.11153535;32;250;48;73;121;89.056;91.96;96.8;-63.86;-63.76;-63.96
2020-01-30 18:50:24.811020;29018;-64.79;0.112793375;33;250;49;73;122;89.792;92.72;97.6;-64.79;-64.69;-64.89
2020-01-30 18:50:35.127024;28225;-65.55;0.1201524;31;250;48;72;121;88.688;91.58;96.4;-65.55;-65.45;-65.65
2020-01-30 18:50:45.382872;27027;-66.71;0.110718975;31;250;49;73;122;89.424;92.34;97.2;-66.71;-66.61;-66.81
2020-01-30 18:50:55.602886;26027;-67.84;0.109062;31;250;48;72;121;88.688;91.58;96.4;-67.84;-67.74;-67.94
2020-01-30 18:51:05.820062;26072;-68.61;0.108640125;31;250;48;72;120;87.952;90.82;95.6;-68.61;-68.51;-68.71
2020-01-30 18:51:16.060403;26046;-69.7;0.10654045;31;250;48;72;121;88.688;91.58;96.4;-69.7;-69.6;-69.8
2020-01-30 18:51:26.276292;25710;-70.82;0.101460425;30;250;49;73;122;89.424;92.34;97.2;-70.82;-70.72;-70.92
2020-01-30 18:51:36.492175;25205;-71.77;0.1032783;31;250;47;70;117;85.744;88.54;93.2;-71.77;-71.67;-71.87
2020-01-30 18:51:46.735590;24903;-72.75;0.10099605;31;250;45;68;113;83.168;85.88;90.4;-72.75;-72.65;-72.85
2020-01-30 18:51:56.955868;25100;-73.84;0.102663925;31;250;46;70;116;85.376;88.16;92.8;-73.84;-73.74;-73.94
2020-01-30 18:52:07.207004;25783;-74.84;0.1084015;33;250;46;69;115;84.272;87.02;91.6;-74.84;-74.74;-74.94
2020-01-30 18:52:17.433461;25362;-75.82;0.1051979;32;250;44;66;111;81.328;83.98;88.4;-75.82;-75.72;-75.92
2020-01-30 18:52:27.651847;24348;-76.59;0.101459;32;250;44;66;111;81.328;83.98;88.4;-76.59;-76.49;-76.69
2020-01-30 18:52:37.866846;23311;-77.72;0.096096825;30;250;45;67;112;82.432;85.12;89.6;-77.72;-77.62;-77.82
2020-01-30 18:52:48.084712;22497;-78.62;0.0949933;31;250;43;65;108;79.12;81.7;86;-78.62;-78.52;-78.72
2020-01-30 18:52:58.351746;22693;-79.62;0.096529475;30;250;44;66;110;80.592;83.22;87.6;-79.62;-79.52;-79.72
2020-01-30 18:53:08.610071;22273;-80.72;0.097601875;31;250;40;60;101;73.968;76.38;80.4;-80.72;-80.62;-80.82
2020-01-30 18:53:18.831101;22919;-81.6;0.097470275;32;250;44;65;109;80.224;82.84;87.2;-81.6;-81.5;-81.7
2020-01-30 18:53:29.130203;22300;-82.51;0.09677705;30;250;39;59;98;71.76;74.1;78;-82.51;-82.41;-82.61
2020-01-30 18:53:39.348970;23319;-83.56;0.09995385;30;250;36;54;91;66.608;68.78;72.4;-83.56;-83.46;-83.66
2020-01-30 18:53:49.565968;23277;-84.48;0.099268775;31;250;32;48;81;59.248;61.18;64.4;-84.48;-84.38;-84.58
2020-01-30 18:53:59.839466;23516;-85.45;0.097882825;30;250;33;50;83;61.088;63.08;66.4;-85.45;-85.35;-85.55
2020-01-30 18:54:10.051708;23659;-86.67;0.09881265;29;250;27;41;68;49.68;51.3;54;-86.67;-86.57;-86.77
2020-01-30 18:54:20.297327;24319;-87.42;0.1017503;26;250;12;18;30;21.712;22.42;23.6;-87.42;-87.32;-87.52
2020-01-30 18:54:30.548278;23833;-87.94;0.106228675;26;250;5;8;13;9.2;9.5;10;-87.94;-87.84;-88.04
2020-01-30 18:54:40.847378;22049;-87.5;0.100541625;26;250;1;1;2;1.104;1.14;1.2;-87.5;-87.4;-87.6
2020-01-30 18:54:51.202372;20170;-90;0.09121455;24;250;0;0;0;0;0;0;-90;-89.9;-90.1
2020-01-30 18:55:01.433368;21855;-59.51;0.0913931;25;250;49;74;123;90.528;93.48;98.4;-59.51;-59.41;-59.61
2020-01-30 18:55:11.652804;22123;-60.62;0.09762545;23;250;49;74;123;90.528;93.48;98.4;-60.62;-60.52;-60.72
2020-01-30 18:55:21.871468;21143;-61.87;0.09922035;22;250;47;71;119;87.216;90.06;94.8;-61.87;-61.77;-61.97
2020-01-30 18:55:32.114506;22818;-62.55;0.09656675;21;250;50;74;124;91.264;94.24;99.2;-62.55;-62.45;-62.65
2020-01-30 18:55:42.382143;24522;-63.87;0.10344485;23;250;48;73;121;89.056;91.96;96.8;-63.87;-63.77;-63.97
2020-01-30 18:55:52.750299;23063;-64.84;0.10110285;23;250;48;72;121;88.688;91.58;96.4;-64.84;-64.74;-64.94
2020-01-30 18:56:02.968093;23107;-65.6;0.100448525;24;250;48;73;121;89.056;91.96;96.8;-65.6;-65.5;-65.7
2020-01-30 18:56:13.206264;23733;-66.77;0.09870215;24;250;49;74;123;90.16;93.1;98;-66.77;-66.67;-66.87
2020-01-30 18:56:23.550931;24622;-67.83;0.100943875;24;250;49;74;123;90.16;93.1;98;-67.83;-67.73;-67.93
2020-01-30 18:56:34.164164;23427;-68.6;0.1037759;22;250;46;69;116;85.008;87.78;92.4;-68.6;-68.5;-68.7
2020-01-30 18:56:44.378359;23502;-69.76;0.099121875;22;250;49;73;122;89.792;92.72;97.6;-69.76;-69.66;-69.86
2020-01-30 18:56:54.612473;22936;-70.84;0.09814255;21;250;48;71;119;87.584;90.44;95.2;-70.84;-70.74;-70.94
2020-01-30 18:57:04.824054;23764;-71.75;0.101185575;22;250;47;70;117;86.112;88.92;93.6;-71.75;-71.65;-71.85
2020-01-30 18:57:15.072969;22692;-72.83;0.103745225;21;250;47;71;119;87.216;90.06;94.8;-72.83;-72.73;-72.93
2020-01-30 18:57:25.298668;20934;-73.84;0.096285525;19;250;45;68;113;83.168;85.88;90.4;-73.84;-73.74;-73.94
2020-01-30 18:57:35.518936;20594;-74.85;0.09369495;18;250;45;68;114;83.536;86.26;90.8;-74.85;-74.75;-74.95
2020-01-30 18:57:45.747216;22018;-75.85;0.096439475;18;250;45;67;112;82.064;84.74;89.2;-75.85;-75.75;-75.95
2020-01-30 18:57:55.974305;23129;-76.57;0.100244075;19;250;43;64;107;78.752;81.32;85.6;-76.57;-76.47;-76.67
2020-01-30 18:58:06.187837;21231;-77.66;0.09794455;21;250;45;67;112;82.432;85.12;89.6;-77.66;-77.56;-77.76
2020-01-30 18:58:16.410404;21830;-78.6;0.097905925;20;250;44;66;110;80.96;83.6;88;-78.6;-78.5;-78.7
2020-01-30 18:58:26.647379;22116;-79.63;0.098930075;24;250;45;68;113;82.8;85.5;90;-79.63;-79.53;-79.73
2020-01-30 18:58:36.876463;22742;-80.71;0.099380025;25;250;39;59;98;71.76;74.1;78;-80.71;-80.61;-80.81
2020-01-30 18:58:47.095037;22465;-81.6;0.101970775;26;250;39;59;98;72.128;74.48;78.4;-81.6;-81.5;-81.7
2020-01-30 18:58:57.334434;22356;-82.54;0.0982161;25;250;39;59;98;72.128;74.48;78.4;-82.54;-82.44;-82.64
2020-01-30 18:59:07.551486;24290;-83.61;0.1073901;25;250;38;57;95;69.552;71.82;75.6;-83.61;-83.51;-83.71
2020-01-30 18:59:17.772865;22134;-84.47;0.1053858;25;250;34;51;85;62.56;64.6;68;-84.47;-84.37;-84.57
2020-01-30 18:59:27.992673;22321;-85.5;0.1064486;25;250;30;44;74;54.464;56.24;59.2;-85.5;-85.4;-85.6
2020-01-30 18:59:38.304673;23651;-86.63;0.1062873;25;250;24;36;60;44.16;45.6;48;-86.63;-86.53;-86.73
2020-01-30 18:59:48.520840;22238;-87.34;0.1061378;25;250;11;17;28;20.608;21.28;22.4;-87.34;-87.24;-87.44
2020-01-30 18:59:58.754949;22271;-88.07;0.101865775;25;250;4;6;11;7.728;7.98;8.4;-88.07;-87.97;-88.17
